epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,6865.83,1.06063,0.54862,1.09759,0.90239,0.94744,0.97069,0.66251,1.18826,0.51066,1.20476,0.0065152,0.0065152,0.0065152
178,6904.21,1.07244,0.551,1.10929,0.92044,0.94129,0.97428,0.66446,1.18322,0.50509,1.203,0.0064954,0.0064954,0.0064954
179,6942.79,1.07955,0.56776,1.10648,0.91528,0.95124,0.97241,0.6676,1.18915,0.50865,1.20636,0.0064756,0.0064756,0.0064756
180,6982.05,1.08116,0.56247,1.10707,0.91224,0.94726,0.97192,0.66793,1.18745,0.5102,1.20468,0.0064558,0.0064558,0.0064558
181,7020.63,1.0881,0.55442,1.10905,0.91531,0.94925,0.97086,0.66386,1.18189,0.51067,1.19883,0.006436,0.006436,0.006436
182,7059.58,1.08823,0.56083,1.11039,0.91765,0.94627,0.97204,0.66658,1.17222,0.50424,1.19549,0.0064162,0.0064162,0.0064162
183,7098.18,1.06917,0.55648,1.10061,0.91878,0.93418,0.97201,0.66039,1.18051,0.50256,1.20245,0.0063964,0.0063964,0.0063964
184,7137.83,1.06078,0.5478,1.10352,0.91601,0.94328,0.971,0.6551,1.18329,0.51081,1.20444,0.0063766,0.0063766,0.0063766
185,7176.66,1.07549,0.55358,1.09893,0.92277,0.92735,0.97349,0.66539,1.18543,0.50363,1.20581,0.0063568,0.0063568,0.0063568
186,7214.55,1.06038,0.54467,1.09369,0.91852,0.94225,0.97325,0.6498,1.18761,0.50949,1.20989,0.006337,0.006337,0.006337
187,7252.62,1.0668,0.54852,1.10045,0.91478,0.95063,0.97111,0.66376,1.19067,0.51031,1.21069,0.0063172,0.0063172,0.0063172
188,7292.14,1.04993,0.54173,1.0906,0.91423,0.94392,0.9727,0.66619,1.19359,0.50603,1.20813,0.0062974,0.0062974,0.0062974
189,7331.41,1.0501,0.54665,1.09073,0.91135,0.95136,0.97217,0.65923,1.1933,0.50371,1.21167,0.0062776,0.0062776,0.0062776
190,7370.9,1.04518,0.53722,1.08793,0.90104,0.96037,0.97443,0.66874,1.18823,0.5032,1.20879,0.0062578,0.0062578,0.0062578
191,7410.31,1.05191,0.54855,1.08973,0.90626,0.95522,0.97341,0.67062,1.18756,0.51089,1.20602,0.006238,0.006238,0.006238
192,7449.2,1.03897,0.54577,1.09266,0.92625,0.93731,0.97343,0.66785,1.19748,0.49852,1.21222,0.0062182,0.0062182,0.0062182
193,7487.79,1.0532,0.53647,1.09416,0.90967,0.95192,0.97422,0.6698,1.19032,0.50588,1.20837,0.0061984,0.0061984,0.0061984
194,7526.57,1.0502,0.54794,1.08988,0.91835,0.94004,0.97222,0.66483,1.19616,0.51224,1.20977,0.0061786,0.0061786,0.0061786
195,7564.94,1.04498,0.54221,1.09144,0.91114,0.93862,0.97184,0.66471,1.18835,0.51342,1.20729,0.0061588,0.0061588,0.0061588
196,7602.33,1.04387,0.54387,1.1002,0.90734,0.94328,0.97114,0.66344,1.18205,0.51206,1.20423,0.006139,0.006139,0.006139
197,7640.23,1.06185,0.54767,1.0988,0.9158,0.94155,0.9722,0.67332,1.18411,0.50439,1.20446,0.0061192,0.0061192,0.0061192
198,7678.75,1.04271,0.5372,1.08471,0.91563,0.95024,0.97351,0.66919,1.18847,0.50172,1.20632,0.0060994,0.0060994,0.0060994
199,7718.11,1.05818,0.53938,1.09612,0.90559,0.95445,0.9697,0.6686,1.18238,0.50596,1.20521,0.0060796,0.0060796,0.0060796
200,7757.76,1.03602,0.53022,1.09484,0.90672,0.95757,0.97408,0.66766,1.18806,0.50512,1.20842,0.0060598,0.0060598,0.0060598
201,7795.43,1.04385,0.53662,1.09223,0.89991,0.96517,0.97346,0.6655,1.18485,0.50515,1.20555,0.00604,0.00604,0.00604
202,7834.79,1.04782,0.52902,1.08213,0.91701,0.94328,0.97319,0.66871,1.17861,0.49602,1.20179,0.0060202,0.0060202,0.0060202
203,7874.74,1.03265,0.53381,1.09056,0.91428,0.94925,0.97456,0.66982,1.18007,0.49853,1.20202,0.0060004,0.0060004,0.0060004
204,7912.52,1.04137,0.52961,1.08243,0.90793,0.95175,0.96817,0.66134,1.18878,0.50536,1.20785,0.0059806,0.0059806,0.0059806
205,7950.65,1.03668,0.53026,1.08278,0.90233,0.95522,0.96777,0.6643,1.18815,0.50652,1.2064,0.0059608,0.0059608,0.0059608
206,7988.79,1.02931,0.52394,1.08146,0.91068,0.95367,0.96959,0.66256,1.18218,0.50533,1.20648,0.005941,0.005941,0.005941
207,8026.93,1.0305,0.53531,1.08137,0.90649,0.95494,0.97285,0.67037,1.1766,0.50013,1.204,0.0059212,0.0059212,0.0059212
208,8066.21,1.02492,0.52768,1.08825,0.90479,0.95622,0.9724,0.66431,1.1915,0.51145,1.21534,0.0059014,0.0059014,0.0059014
209,8105.17,1.02835,0.53939,1.08476,0.90982,0.95373,0.97088,0.66624,1.18243,0.50849,1.20808,0.0058816,0.0058816,0.0058816
210,8144.16,1.01374,0.52355,1.07148,0.90739,0.94527,0.97104,0.664,1.18994,0.50586,1.21531,0.0058618,0.0058618,0.0058618
211,8183.5,1.02935,0.52214,1.08339,0.8926,0.95821,0.97048,0.66684,1.19243,0.50888,1.21758,0.005842,0.005842,0.005842
212,8223.33,1.02113,0.5294,1.0784,0.91532,0.94649,0.97207,0.67058,1.18915,0.50359,1.21517,0.0058222,0.0058222,0.0058222
213,8262.22,1.0179,0.53193,1.0747,0.91929,0.94067,0.97128,0.66986,1.18784,0.50427,1.21572,0.0058024,0.0058024,0.0058024
214,8300.72,1.00766,0.52114,1.0705,0.91557,0.95025,0.97172,0.66959,1.1808,0.50169,1.21239,0.0057826,0.0057826,0.0057826
215,8339.01,1.01863,0.52169,1.07667,0.91488,0.95186,0.97173,0.66929,1.18434,0.50551,1.21116,0.0057628,0.0057628,0.0057628
216,8378.65,1.0076,0.52375,1.06035,0.91497,0.95288,0.97333,0.67047,1.18515,0.5047,1.21227,0.005743,0.005743,0.005743
217,8417.84,1.01502,0.51715,1.07746,0.91915,0.93895,0.97394,0.67227,1.18139,0.50032,1.20905,0.0057232,0.0057232,0.0057232
218,8457.22,1.01316,0.51854,1.06861,0.90751,0.94702,0.97306,0.67284,1.18826,0.5048,1.21104,0.0057034,0.0057034,0.0057034
219,8496.23,1.00729,0.51896,1.07226,0.92746,0.93433,0.97452,0.67425,1.18526,0.50385,1.20931,0.0056836,0.0056836,0.0056836
220,8535.26,0.99571,0.51713,1.06927,0.9212,0.93831,0.97618,0.67488,1.18641,0.49972,1.2132,0.0056638,0.0056638,0.0056638
221,8574.79,0.99336,0.51415,1.06592,0.90918,0.95423,0.97688,0.67728,1.18213,0.49749,1.20958,0.005644,0.005644,0.005644
222,8614.4,0.98998,0.50767,1.06446,0.91053,0.94726,0.97556,0.67574,1.17996,0.49725,1.2072,0.0056242,0.0056242,0.0056242
223,8653.32,1.00566,0.52581,1.06959,0.91803,0.94328,0.97398,0.67645,1.18308,0.49881,1.20983,0.0056044,0.0056044,0.0056044
224,8691.59,1.01146,0.51786,1.0746,0.92116,0.94229,0.97453,0.67465,1.18515,0.497,1.21008,0.0055846,0.0055846,0.0055846
225,8730.26,1.00601,0.51453,1.06978,0.91792,0.94588,0.97455,0.67466,1.17841,0.49649,1.20479,0.0055648,0.0055648,0.0055648
226,8769.7,1.01543,0.52398,1.06648,0.93196,0.92676,0.97462,0.67507,1.18329,0.49364,1.21146,0.005545,0.005545,0.005545
227,8809.08,1.0049,0.52002,1.07378,0.91787,0.94517,0.97317,0.67321,1.18729,0.49544,1.21151,0.0055252,0.0055252,0.0055252
228,8848.86,0.9951,0.51119,1.06628,0.92319,0.93433,0.97231,0.67231,1.18756,0.50193,1.2119,0.0055054,0.0055054,0.0055054
229,8889.02,1.00274,0.51421,1.07571,0.92679,0.93217,0.97306,0.67065,1.18875,0.50321,1.21488,0.0054856,0.0054856,0.0054856
230,8927.76,0.99268,0.509,1.06459,0.91262,0.94573,0.97482,0.67065,1.18658,0.50381,1.21345,0.0054658,0.0054658,0.0054658
231,8966.85,0.99174,0.51323,1.0662,0.91602,0.94424,0.97461,0.6697,1.18622,0.50356,1.21578,0.005446,0.005446,0.005446
232,9005.01,0.99388,0.50787,1.07119,0.91326,0.95338,0.97418,0.67121,1.18307,0.50083,1.21265,0.0054262,0.0054262,0.0054262
233,9043.75,0.98681,0.51422,1.06545,0.91642,0.94627,0.97318,0.66879,1.1876,0.5057,1.21795,0.0054064,0.0054064,0.0054064
234,9082.19,0.98339,0.51191,1.06873,0.91031,0.94229,0.9718,0.66944,1.18229,0.50735,1.21984,0.0053866,0.0053866,0.0053866
235,9120.56,0.98542,0.50806,1.05812,0.908,0.9428,0.97118,0.67354,1.17875,0.50491,1.21341,0.0053668,0.0053668,0.0053668
236,9158.95,0.98142,0.50437,1.06999,0.91307,0.94056,0.97186,0.67215,1.18236,0.50316,1.211,0.005347,0.005347,0.005347
237,9197.24,0.98159,0.50751,1.05081,0.91715,0.94723,0.97207,0.67147,1.18227,0.49878,1.21152,0.0053272,0.0053272,0.0053272
238,9235.59,0.98336,0.50743,1.05956,0.91064,0.95423,0.9727,0.67176,1.18613,0.49863,1.21561,0.0053074,0.0053074,0.0053074
239,9274.6,0.97574,0.50997,1.06167,0.90537,0.95423,0.9739,0.67234,1.1855,0.49912,1.21265,0.0052876,0.0052876,0.0052876
240,9314.1,0.98825,0.51364,1.0587,0.92346,0.93731,0.97448,0.67142,1.18447,0.49576,1.2136,0.0052678,0.0052678,0.0052678
241,9353.17,0.97837,0.50948,1.05875,0.90135,0.95522,0.97126,0.67106,1.18601,0.50023,1.21703,0.005248,0.005248,0.005248
242,9392.01,0.955,0.48868,1.05281,0.90414,0.95725,0.96952,0.6677,1.18201,0.49733,1.21409,0.0052282,0.0052282,0.0052282
243,9431.03,0.985,0.50539,1.05497,0.91633,0.95124,0.96851,0.66526,1.18227,0.49924,1.21784,0.0052084,0.0052084,0.0052084
244,9469.69,0.96961,0.4997,1.05091,0.91733,0.9495,0.96919,0.66833,1.18297,0.50273,1.21778,0.0051886,0.0051886,0.0051886
245,9509.87,0.96782,0.50319,1.06393,0.91646,0.94726,0.97292,0.67094,1.18561,0.50152,1.21766,0.0051688,0.0051688,0.0051688
246,9548.09,0.98216,0.50213,1.06383,0.91752,0.94091,0.97108,0.66763,1.18742,0.50074,1.21876,0.005149,0.005149,0.005149
247,9586.96,0.95997,0.5001,1.05217,0.91015,0.94744,0.96823,0.66752,1.18785,0.50123,1.22047,0.0051292,0.0051292,0.0051292
248,9625.72,0.96539,0.50191,1.04629,0.90947,0.94925,0.96908,0.666,1.19044,0.5035,1.22309,0.0051094,0.0051094,0.0051094
249,9664.78,0.95471,0.49862,1.04395,0.91001,0.95589,0.96928,0.66559,1.18866,0.50002,1.2256,0.0050896,0.0050896,0.0050896
250,9703.55,0.96917,0.50216,1.05257,0.91168,0.95224,0.96898,0.66717,1.18556,0.50044,1.22474,0.0050698,0.0050698,0.0050698
251,9742.19,0.9596,0.49288,1.05398,0.92379,0.93632,0.96623,0.66764,1.18494,0.50123,1.22182,0.00505,0.00505,0.00505
252,9780.6,0.96773,0.49349,1.04442,0.9224,0.94614,0.96866,0.66815,1.18795,0.50466,1.22166,0.0050302,0.0050302,0.0050302
253,9819.17,0.95387,0.49729,1.0499,0.91978,0.94627,0.97161,0.67118,1.18936,0.50342,1.22248,0.0050104,0.0050104,0.0050104
254,9859.37,0.94164,0.49298,1.04635,0.92314,0.94408,0.9714,0.66818,1.19115,0.50369,1.22506,0.0049906,0.0049906,0.0049906
255,9897.61,0.95785,0.50451,1.05133,0.90756,0.95224,0.96965,0.66927,1.19168,0.50376,1.22593,0.0049708,0.0049708,0.0049708
256,9936.15,0.94926,0.49239,1.03945,0.91909,0.94428,0.97034,0.66964,1.18777,0.49813,1.22156,0.004951,0.004951,0.004951
257,9975.21,0.94811,0.49475,1.05069,0.91281,0.9479,0.96824,0.66821,1.18764,0.49775,1.22017,0.0049312,0.0049312,0.0049312
258,10015.1,0.93997,0.48933,1.04402,0.91664,0.94098,0.96973,0.67015,1.19237,0.49813,1.22471,0.0049114,0.0049114,0.0049114
259,10054.1,0.95544,0.49119,1.04124,0.92406,0.93134,0.96827,0.66947,1.19554,0.50239,1.22445,0.0048916,0.0048916,0.0048916
260,10092.6,0.95665,0.48855,1.04449,0.92485,0.93532,0.96825,0.67335,1.19198,0.50218,1.22351,0.0048718,0.0048718,0.0048718
261,10130.1,0.94395,0.49061,1.05135,0.91313,0.94132,0.96809,0.67268,1.19116,0.50053,1.22306,0.004852,0.004852,0.004852
262,10168.7,0.9508,0.50119,1.05623,0.92228,0.93532,0.96799,0.67011,1.18899,0.50011,1.22301,0.0048322,0.0048322,0.0048322
263,10207.4,0.93741,0.49023,1.04087,0.92179,0.93818,0.96857,0.66797,1.18921,0.50198,1.22396,0.0048124,0.0048124,0.0048124
264,10245.8,0.94186,0.48546,1.0434,0.92502,0.93297,0.96906,0.67259,1.18636,0.50023,1.22212,0.0047926,0.0047926,0.0047926
265,10284.6,0.93921,0.48735,1.04542,0.92141,0.94496,0.96963,0.67179,1.18869,0.49896,1.22181,0.0047728,0.0047728,0.0047728
266,10324.5,0.95638,0.49756,1.04896,0.91291,0.9491,0.97016,0.67399,1.19089,0.49973,1.22256,0.004753,0.004753,0.004753
267,10364,0.93671,0.47953,1.03749,0.91762,0.94207,0.96632,0.67065,1.1891,0.49788,1.22434,0.0047332,0.0047332,0.0047332
268,10402.8,0.94292,0.48428,1.03471,0.90405,0.95624,0.96848,0.66803,1.19222,0.49704,1.22647,0.0047134,0.0047134,0.0047134
269,10441.8,0.9358,0.49663,1.03748,0.89704,0.96223,0.96859,0.66716,1.19424,0.49909,1.22835,0.0046936,0.0046936,0.0046936
270,10478.7,0.92554,0.47556,1.03679,0.90102,0.96011,0.96759,0.66634,1.19728,0.5006,1.22997,0.0046738,0.0046738,0.0046738
271,10516.9,0.92585,0.48179,1.03587,0.90318,0.95608,0.96902,0.6674,1.20083,0.50051,1.23444,0.004654,0.004654,0.004654
272,10555.2,0.94099,0.48999,1.04125,0.89645,0.96219,0.96933,0.66879,1.20004,0.50104,1.23473,0.0046342,0.0046342,0.0046342
273,10593.2,0.92867,0.47642,1.03542,0.90056,0.95821,0.97063,0.67035,1.20175,0.50057,1.23461,0.0046144,0.0046144,0.0046144
274,10631.8,0.94062,0.48379,1.04748,0.90638,0.95365,0.972,0.66942,1.20155,0.49896,1.23359,0.0045946,0.0045946,0.0045946
275,10669.5,0.93037,0.47401,1.03798,0.91249,0.94627,0.97188,0.66757,1.20575,0.49952,1.23553,0.0045748,0.0045748,0.0045748
276,10708.7,0.92249,0.47866,1.04102,0.91295,0.94726,0.972,0.66867,1.20494,0.49952,1.23522,0.004555,0.004555,0.004555
277,10747.4,0.92935,0.48844,1.04511,0.91044,0.95087,0.97111,0.66602,1.20268,0.5013,1.23432,0.0045352,0.0045352,0.0045352
278,10785.4,0.92374,0.48101,1.04199,0.91028,0.94826,0.97107,0.66617,1.20362,0.49974,1.23423,0.0045154,0.0045154,0.0045154
279,10823.1,0.912,0.46647,1.03218,0.91124,0.94997,0.97141,0.66643,1.20201,0.49989,1.2341,0.0044956,0.0044956,0.0044956
280,10862.5,0.92633,0.47649,1.03394,0.92876,0.92637,0.97152,0.66631,1.1962,0.50158,1.23111,0.0044758,0.0044758,0.0044758
281,10901.1,0.91776,0.46727,1.03292,0.9264,0.92676,0.97119,0.66787,1.19533,0.50066,1.23149,0.004456,0.004456,0.004456
282,10941,0.90984,0.47291,1.03176,0.90424,0.94892,0.97087,0.66911,1.19423,0.50291,1.23011,0.0044362,0.0044362,0.0044362
283,10980.5,0.92417,0.48037,1.03548,0.89917,0.95835,0.97098,0.67117,1.19407,0.50341,1.23074,0.0044164,0.0044164,0.0044164
284,11019.1,0.92673,0.4736,1.04037,0.90163,0.9592,0.97041,0.67162,1.19376,0.50189,1.23018,0.0043966,0.0043966,0.0043966
285,11057.9,0.92771,0.47707,1.03701,0.90959,0.95105,0.97035,0.66822,1.19555,0.50143,1.23067,0.0043768,0.0043768,0.0043768
286,11097.5,0.9163,0.47341,1.02672,0.90732,0.95461,0.96889,0.66865,1.19432,0.49905,1.23129,0.004357,0.004357,0.004357
287,11136.2,0.90597,0.47056,1.02386,0.90533,0.95423,0.96896,0.67096,1.1932,0.49907,1.23183,0.0043372,0.0043372,0.0043372
288,11174.7,0.91177,0.48403,1.03187,0.93442,0.92736,0.9714,0.67218,1.19176,0.4966,1.23002,0.0043174,0.0043174,0.0043174
289,11213.1,0.91102,0.47629,1.03115,0.92707,0.93333,0.97185,0.67378,1.19032,0.4973,1.22857,0.0042976,0.0042976,0.0042976
290,11252,0.91546,0.47915,1.02669,0.92676,0.93333,0.9724,0.67377,1.18984,0.49805,1.22951,0.0042778,0.0042778,0.0042778
291,11290.5,0.90964,0.47457,1.03128,0.92513,0.93532,0.97229,0.67395,1.18972,0.49995,1.22916,0.004258,0.004258,0.004258
292,11328.4,0.92012,0.47376,1.03323,0.92088,0.93803,0.97162,0.6709,1.18922,0.49861,1.22923,0.0042382,0.0042382,0.0042382
293,11366.6,0.91204,0.47172,1.02185,0.92266,0.93775,0.97186,0.67221,1.18842,0.49983,1.23002,0.0042184,0.0042184,0.0042184
294,11405.4,0.89992,0.4683,1.03007,0.92711,0.92935,0.97116,0.6714,1.19046,0.50007,1.23208,0.0041986,0.0041986,0.0041986
295,11445.2,0.90722,0.46529,1.0273,0.92666,0.92935,0.97125,0.67129,1.19086,0.49894,1.23188,0.0041788,0.0041788,0.0041788
296,11483.7,0.8984,0.4662,1.02681,0.92853,0.92637,0.97057,0.66843,1.19205,0.50129,1.23282,0.004159,0.004159,0.004159
297,11522.4,0.88203,0.46441,1.02479,0.92485,0.93134,0.97083,0.66993,1.19247,0.50387,1.23266,0.0041392,0.0041392,0.0041392
298,11560.3,0.89871,0.4664,1.02443,0.90573,0.95224,0.97076,0.67122,1.19454,0.50416,1.2338,0.0041194,0.0041194,0.0041194
299,11598.5,0.91005,0.4623,1.02583,0.90715,0.95271,0.9707,0.66948,1.1963,0.50423,1.23409,0.0040996,0.0040996,0.0040996
300,11636.8,0.89436,0.45999,1.02429,0.91379,0.9387,0.97086,0.67058,1.19892,0.50646,1.23527,0.0040798,0.0040798,0.0040798
301,11675.1,0.90685,0.46848,1.02431,0.92131,0.93199,0.96997,0.6686,1.20117,0.50663,1.23652,0.00406,0.00406,0.00406
302,11713.5,0.89626,0.46376,1.02608,0.91967,0.93731,0.97045,0.66847,1.20053,0.5053,1.23584,0.0040402,0.0040402,0.0040402
303,11751.5,0.88981,0.45721,1.01955,0.91973,0.93333,0.97034,0.66974,1.19911,0.5035,1.2355,0.0040204,0.0040204,0.0040204
304,11790.9,0.88129,0.4566,1.01071,0.91878,0.93333,0.96975,0.66959,1.20034,0.50382,1.23634,0.0040006,0.0040006,0.0040006
305,11830.4,0.8778,0.45554,1.02058,0.90012,0.95522,0.97039,0.66979,1.20011,0.50324,1.23648,0.0039808,0.0039808,0.0039808
306,11868.6,0.89571,0.46295,1.02425,0.90857,0.94627,0.9702,0.66937,1.20268,0.50531,1.23695,0.003961,0.003961,0.003961
307,11907.9,0.87414,0.46177,1.01374,0.91416,0.94229,0.97021,0.6698,1.20374,0.50493,1.238,0.0039412,0.0039412,0.0039412
308,11945,0.88346,0.45604,1.02451,0.91821,0.9403,0.97154,0.66993,1.20373,0.50326,1.23833,0.0039214,0.0039214,0.0039214
309,11983.3,0.88321,0.46492,1.02229,0.92256,0.93642,0.97186,0.66984,1.203,0.50317,1.23881,0.0039016,0.0039016,0.0039016
310,12021.5,0.89519,0.46677,1.02487,0.92352,0.93433,0.97151,0.67069,1.20195,0.50247,1.23882,0.0038818,0.0038818,0.0038818
311,12060.6,0.87246,0.45826,1.01546,0.93186,0.92528,0.97124,0.67148,1.20153,0.50382,1.23931,0.003862,0.003862,0.003862
312,12099.8,0.87918,0.46413,1.01979,0.92897,0.92398,0.97112,0.67001,1.20267,0.5052,1.24164,0.0038422,0.0038422,0.0038422
313,12138.9,0.87545,0.46065,1.01347,0.89595,0.95522,0.97197,0.67134,1.20015,0.50492,1.23984,0.0038224,0.0038224,0.0038224
314,12177.3,0.85758,0.45303,1.01217,0.90384,0.95124,0.97193,0.67078,1.2009,0.50371,1.23935,0.0038026,0.0038026,0.0038026
315,12216.5,0.86638,0.44735,1.0119,0.90217,0.95428,0.97255,0.67207,1.19917,0.50211,1.23794,0.0037828,0.0037828,0.0037828
316,12255.5,0.88055,0.46005,1.01076,0.90625,0.9522,0.97245,0.6712,1.19838,0.5035,1.23724,0.003763,0.003763,0.003763
317,12291.7,0.88024,0.45565,1.01469,0.90284,0.95237,0.97168,0.67211,1.19793,0.50483,1.23748,0.0037432,0.0037432,0.0037432
318,12329.7,0.8702,0.44767,1.01013,0.90109,0.95183,0.97209,0.67239,1.19901,0.50579,1.23841,0.0037234,0.0037234,0.0037234
319,12367.7,0.86959,0.45473,1.01313,0.90137,0.95522,0.97152,0.67116,1.19782,0.50629,1.23839,0.0037036,0.0037036,0.0037036
320,12407.4,0.87137,0.45142,1.01382,0.90864,0.94726,0.97121,0.67124,1.19838,0.50626,1.23863,0.0036838,0.0036838,0.0036838
321,12447,0.87331,0.45146,1.01135,0.90297,0.95371,0.97126,0.67156,1.19796,0.50726,1.23882,0.003664,0.003664,0.003664
